identifier,image_path,asy_path,function_type
quad_a1.15_b-2.53_c3.66,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.15_b-2.53_c3.66.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.15_b-2.53_c3.66.asy,quadratic
quad_a-0.46_b-2.24_c2.26,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.46_b-2.24_c2.26.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.46_b-2.24_c2.26.asy,quadratic
quad_a-1.35_b-0.23_c1.48,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.35_b-0.23_c1.48.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.35_b-0.23_c1.48.asy,quadratic
quad_a-0.56_b-0.54_c1.6,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.56_b-0.54_c1.6.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.56_b-0.54_c1.6.asy,quadratic
quad_a-1.06_b-0.33_c1.22,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.06_b-0.33_c1.22.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.06_b-0.33_c1.22.asy,quadratic
quad_a-0.47_b-2.23_c-2.16,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.47_b-2.23_c-2.16.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.47_b-2.23_c-2.16.asy,quadratic
quad_a-1.23_b-0.05_c1.67,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.23_b-0.05_c1.67.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.23_b-0.05_c1.67.asy,quadratic
quad_a0.77_b1.64_c3.46,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.77_b1.64_c3.46.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.77_b1.64_c3.46.asy,quadratic
quad_a-0.35_b1.88_c-1.19,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.35_b1.88_c-1.19.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.35_b1.88_c-1.19.asy,quadratic
quad_a0.83_b-2.26_c0.49,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.83_b-2.26_c0.49.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.83_b-2.26_c0.49.asy,quadratic
quad_a-1.47_b-0.31_c-1.12,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.47_b-0.31_c-1.12.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.47_b-0.31_c-1.12.asy,quadratic
quad_a-1.24_b2.29_c3.31,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.24_b2.29_c3.31.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.24_b2.29_c3.31.asy,quadratic
quad_a0.29_b-2.09_c-0.25,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.29_b-2.09_c-0.25.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.29_b-2.09_c-0.25.asy,quadratic
quad_a1.29_b-1.42_c-0.03,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.29_b-1.42_c-0.03.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.29_b-1.42_c-0.03.asy,quadratic
quad_a-0.74_b-0.11_c-3.83,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.74_b-0.11_c-3.83.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.74_b-0.11_c-3.83.asy,quadratic
quad_a-0.77_b-0.78_c0.42,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.77_b-0.78_c0.42.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.77_b-0.78_c0.42.asy,quadratic
quad_a0.63_b2.55_c-3.79,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.63_b2.55_c-3.79.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.63_b2.55_c-3.79.asy,quadratic
quad_a-0.84_b-2.23_c-3.54,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.84_b-2.23_c-3.54.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.84_b-2.23_c-3.54.asy,quadratic
quad_a1.05_b0.76_c0.37,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.05_b0.76_c0.37.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.05_b0.76_c0.37.asy,quadratic
quad_a-0.99_b-0.07_c-1.78,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.99_b-0.07_c-1.78.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.99_b-0.07_c-1.78.asy,quadratic
quad_a0.84_b-1.09_c-1.56,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.84_b-1.09_c-1.56.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.84_b-1.09_c-1.56.asy,quadratic
quad_a0.98_b-1.98_c-0.64,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.98_b-1.98_c-0.64.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.98_b-1.98_c-0.64.asy,quadratic
quad_a-1.24_b-0.48_c-2.11,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.24_b-0.48_c-2.11.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.24_b-0.48_c-2.11.asy,quadratic
quad_a0.85_b1.76_c3.06,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.85_b1.76_c3.06.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.85_b1.76_c3.06.asy,quadratic
quad_a-0.28_b1.96_c-0.12,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.28_b1.96_c-0.12.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.28_b1.96_c-0.12.asy,quadratic
quad_a0.56_b2.74_c-0.51,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.56_b2.74_c-0.51.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.56_b2.74_c-0.51.asy,quadratic
quad_a0.23_b-1.21_c0.24,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.23_b-1.21_c0.24.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.23_b-1.21_c0.24.asy,quadratic
quad_a0.51_b1.95_c0.12,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.51_b1.95_c0.12.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.51_b1.95_c0.12.asy,quadratic
quad_a0.67_b-0.76_c3.32,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.67_b-0.76_c3.32.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.67_b-0.76_c3.32.asy,quadratic
quad_a-0.56_b-0.47_c2.19,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.56_b-0.47_c2.19.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.56_b-0.47_c2.19.asy,quadratic
quad_a0.32_b-0.3_c-1.75,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.32_b-0.3_c-1.75.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.32_b-0.3_c-1.75.asy,quadratic
quad_a0.55_b1.05_c1.44,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.55_b1.05_c1.44.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.55_b1.05_c1.44.asy,quadratic
quad_a-1.26_b-2.05_c-2.45,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.26_b-2.05_c-2.45.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.26_b-2.05_c-2.45.asy,quadratic
quad_a-1.37_b-2.41_c-0.74,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.37_b-2.41_c-0.74.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.37_b-2.41_c-0.74.asy,quadratic
quad_a0.27_b0.97_c3.27,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.27_b0.97_c3.27.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.27_b0.97_c3.27.asy,quadratic
quad_a-0.97_b-2.9_c-0.32,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.97_b-2.9_c-0.32.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.97_b-2.9_c-0.32.asy,quadratic
quad_a-0.64_b0.15_c0.88,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.64_b0.15_c0.88.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.64_b0.15_c0.88.asy,quadratic
quad_a-1.38_b2.26_c1.7,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.38_b2.26_c1.7.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.38_b2.26_c1.7.asy,quadratic
quad_a0.66_b-2.19_c-2.24,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.66_b-2.19_c-2.24.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.66_b-2.19_c-2.24.asy,quadratic
quad_a0.78_b2.79_c-3.86,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.78_b2.79_c-3.86.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.78_b2.79_c-3.86.asy,quadratic
quad_a1.11_b0.83_c-3.75,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.11_b0.83_c-3.75.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.11_b0.83_c-3.75.asy,quadratic
quad_a0.79_b-1.77_c-1.22,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.79_b-1.77_c-1.22.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.79_b-1.77_c-1.22.asy,quadratic
quad_a-0.33_b-1.74_c3.48,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.33_b-1.74_c3.48.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.33_b-1.74_c3.48.asy,quadratic
quad_a0.27_b1.47_c-3.36,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.27_b1.47_c-3.36.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.27_b1.47_c-3.36.asy,quadratic
quad_a-0.85_b0.65_c2.99,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.85_b0.65_c2.99.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.85_b0.65_c2.99.asy,quadratic
quad_a0.84_b-1.39_c1.89,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.84_b-1.39_c1.89.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.84_b-1.39_c1.89.asy,quadratic
quad_a1.19_b2.66_c-1.38,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.19_b2.66_c-1.38.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.19_b2.66_c-1.38.asy,quadratic
quad_a0.95_b-2.94_c3.53,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.95_b-2.94_c3.53.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.95_b-2.94_c3.53.asy,quadratic
quad_a1.44_b0.35_c2.3,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.44_b0.35_c2.3.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.44_b0.35_c2.3.asy,quadratic
quad_a-0.42_b-0.19_c-3.65,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.42_b-0.19_c-3.65.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.42_b-0.19_c-3.65.asy,quadratic
quad_a0.93_b1.95_c-3.48,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.93_b1.95_c-3.48.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.93_b1.95_c-3.48.asy,quadratic
quad_a1.38_b2.57_c0.14,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.38_b2.57_c0.14.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.38_b2.57_c0.14.asy,quadratic
quad_a0.76_b1.74_c-2.72,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.76_b1.74_c-2.72.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.76_b1.74_c-2.72.asy,quadratic
quad_a-1.46_b-1.25_c-0.29,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.46_b-1.25_c-0.29.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.46_b-1.25_c-0.29.asy,quadratic
quad_a1.03_b2.89_c-1.3,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.03_b2.89_c-1.3.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.03_b2.89_c-1.3.asy,quadratic
quad_a-0.62_b2.33_c-2.16,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.62_b2.33_c-2.16.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.62_b2.33_c-2.16.asy,quadratic
quad_a0.27_b-0.31_c0.09,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.27_b-0.31_c0.09.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.27_b-0.31_c0.09.asy,quadratic
quad_a-0.8_b-0.07_c-0.92,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.8_b-0.07_c-0.92.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.8_b-0.07_c-0.92.asy,quadratic
quad_a0.27_b-2.84_c-3.35,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.27_b-2.84_c-3.35.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.27_b-2.84_c-3.35.asy,quadratic
quad_a0.95_b-0.82_c-1.5,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.95_b-0.82_c-1.5.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.95_b-0.82_c-1.5.asy,quadratic
quad_a-1.01_b1.0_c1.19,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.01_b1.0_c1.19.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.01_b1.0_c1.19.asy,quadratic
quad_a-0.33_b-1.42_c2.74,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.33_b-1.42_c2.74.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.33_b-1.42_c2.74.asy,quadratic
quad_a1.09_b0.03_c2.71,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.09_b0.03_c2.71.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.09_b0.03_c2.71.asy,quadratic
quad_a0.93_b2.29_c-2.74,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.93_b2.29_c-2.74.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.93_b2.29_c-2.74.asy,quadratic
quad_a1.28_b1.51_c-3.28,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.28_b1.51_c-3.28.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.28_b1.51_c-3.28.asy,quadratic
quad_a-0.77_b2.32_c-3.1,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.77_b2.32_c-3.1.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.77_b2.32_c-3.1.asy,quadratic
quad_a0.88_b-0.13_c2.95,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.88_b-0.13_c2.95.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.88_b-0.13_c2.95.asy,quadratic
quad_a-0.46_b-1.93_c-2.16,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.46_b-1.93_c-2.16.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.46_b-1.93_c-2.16.asy,quadratic
quad_a0.38_b0.78_c-1.36,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.38_b0.78_c-1.36.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.38_b0.78_c-1.36.asy,quadratic
quad_a-0.52_b-0.04_c-1.78,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.52_b-0.04_c-1.78.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.52_b-0.04_c-1.78.asy,quadratic
quad_a-0.66_b0.47_c-1.96,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.66_b0.47_c-1.96.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.66_b0.47_c-1.96.asy,quadratic
quad_a0.45_b-0.19_c-3.28,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.45_b-0.19_c-3.28.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.45_b-0.19_c-3.28.asy,quadratic
quad_a-0.73_b2.72_c-0.48,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.73_b2.72_c-0.48.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.73_b2.72_c-0.48.asy,quadratic
quad_a-0.61_b-2.45_c0.64,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.61_b-2.45_c0.64.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.61_b-2.45_c0.64.asy,quadratic
quad_a1.38_b2.97_c1.04,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.38_b2.97_c1.04.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.38_b2.97_c1.04.asy,quadratic
quad_a-0.2_b-2.5_c3.27,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.2_b-2.5_c3.27.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.2_b-2.5_c3.27.asy,quadratic
quad_a-0.56_b-1.83_c-0.48,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.56_b-1.83_c-0.48.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.56_b-1.83_c-0.48.asy,quadratic
quad_a1.43_b-1.13_c3.91,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.43_b-1.13_c3.91.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.43_b-1.13_c3.91.asy,quadratic
quad_a-0.96_b1.93_c3.1,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.96_b1.93_c3.1.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.96_b1.93_c3.1.asy,quadratic
quad_a-0.63_b-0.36_c2.92,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.63_b-0.36_c2.92.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.63_b-0.36_c2.92.asy,quadratic
quad_a-1.19_b0.74_c-3.42,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.19_b0.74_c-3.42.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.19_b0.74_c-3.42.asy,quadratic
quad_a-0.69_b-0.74_c-0.16,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.69_b-0.74_c-0.16.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.69_b-0.74_c-0.16.asy,quadratic
quad_a0.21_b-0.24_c-0.69,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.21_b-0.24_c-0.69.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.21_b-0.24_c-0.69.asy,quadratic
quad_a-1.0_b-2.41_c3.21,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.0_b-2.41_c3.21.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.0_b-2.41_c3.21.asy,quadratic
quad_a0.71_b-1.54_c-2.28,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.71_b-1.54_c-2.28.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.71_b-1.54_c-2.28.asy,quadratic
quad_a0.73_b0.71_c-0.21,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.73_b0.71_c-0.21.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.73_b0.71_c-0.21.asy,quadratic
quad_a1.39_b0.74_c0.64,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.39_b0.74_c0.64.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a1.39_b0.74_c0.64.asy,quadratic
quad_a0.94_b0.18_c-1.09,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.94_b0.18_c-1.09.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.94_b0.18_c-1.09.asy,quadratic
quad_a-1.24_b1.53_c-1.2,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.24_b1.53_c-1.2.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.24_b1.53_c-1.2.asy,quadratic
quad_a0.21_b1.96_c-2.85,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.21_b1.96_c-2.85.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.21_b1.96_c-2.85.asy,quadratic
quad_a-0.44_b2.74_c-0.46,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.44_b2.74_c-0.46.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.44_b2.74_c-0.46.asy,quadratic
quad_a-0.24_b-1.46_c-2.33,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.24_b-1.46_c-2.33.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.24_b-1.46_c-2.33.asy,quadratic
quad_a-0.79_b-0.86_c-2.6,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.79_b-0.86_c-2.6.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.79_b-0.86_c-2.6.asy,quadratic
quad_a-0.62_b1.41_c-2.32,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.62_b1.41_c-2.32.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.62_b1.41_c-2.32.asy,quadratic
quad_a-0.66_b-2.5_c1.79,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.66_b-2.5_c1.79.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.66_b-2.5_c1.79.asy,quadratic
quad_a-1.05_b2.66_c-3.22,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.05_b2.66_c-3.22.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.05_b2.66_c-3.22.asy,quadratic
quad_a-1.25_b-0.9_c2.63,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.25_b-0.9_c2.63.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.25_b-0.9_c2.63.asy,quadratic
quad_a0.75_b2.82_c1.74,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.75_b2.82_c1.74.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.75_b2.82_c1.74.asy,quadratic
quad_a0.6_b1.3_c-2.32,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.6_b1.3_c-2.32.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.6_b1.3_c-2.32.asy,quadratic
quad_a-1.39_b-1.04_c-3.59,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.39_b-1.04_c-3.59.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.39_b-1.04_c-3.59.asy,quadratic
quad_a0.23_b-2.07_c-3.09,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.23_b-2.07_c-3.09.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a0.23_b-2.07_c-3.09.asy,quadratic
quad_a-0.23_b0.93_c-2.98,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.23_b0.93_c-2.98.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-0.23_b0.93_c-2.98.asy,quadratic
quad_a-1.05_b-0.63_c3.83,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.05_b-0.63_c3.83.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/quad_a-1.05_b-0.63_c3.83.asy,quadratic
